category,city,hotelname,count,state,ratings,goods and bads,comment,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,5,Good: Staff were all extremely friendly. Hotel was clean.,Staff were all extremely friendly.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,3.55,Bad: Nothing to not like. All good. Good: The location was good as it was close to restaurants and the harbour. It was also very close to Whole Food supermarket so very handy for a family.,Good location,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,3.55,"Bad: The room wasn't the nicest. The air didn't get cool enough. Good: I liked the format of the room with a living area, kitchen and bedroom. The gym was great.",Your Average Run of the Mill Hotel Suite,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,4.8,Good: Nice and comfortable hotel at the wateside with many dining options around. Room was spacious and comfortable. Staff very helpful and breakfast was good,Nice and comfortable hotel at the wateside with many dining...,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,3.15,Bad: There was vomit in the elevator and I had to tell the front staff to get someone to clean it up. Good: The room was very spacious and decorated nicely.,The room was very spacious and decorated nicely.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,4.6,"Bad: Breakfast was not appetizing, eggs were very cold, toaster very old and didn't work very wellonly had one breakfast meat some people don't eat pork should always have two meats. Dining room very dated needs upgrades. Good: Rooms were excellent and very comfortable.",My stay was very comfortable and would stay again but I would eat elsewhere,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,3.95,Bad: N/A. Good: The coffee was good and the room was real nice.,BALTIMORE VACAY!!,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,5,"Bad: Parking is probably the only downside. You have to park in a parking garage which is fine, but expensive. But I guess thats what you get for staying in the city. It was all worth it though because the location was amazing. Good: The location is amazing. We were able to walk to everything. The room was clean and comfortable for my family of 4. The free breakfast was also great. We had an issue with internet that was taken care of really quickly. We had a great time and look forward to staying again",A family of four looking to get away.,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,4.4,"Bad: Heat wasn't working properly in our room, had it up to 80 degrees and had to use extra blankets when sitting on couch and sleeping. Good: Staff was very accommodating",Staff was very accommodating,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,3.75,Good: free breakfast,great stay,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,3,Bad: They messed up my reservation and I couldn't get free breakfast. Good: I like the room and the city view,I like the room and the city view,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,2.7,"Bad: The room was not clean. The toilet flooded and wet the room's carpet. I requested another room which was cleaner, but the bathtub was clogged!. Good: Location and staff",A good location only!!!,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,2.7,Bad: That the wifi was not working for my phone they could have comp me for something. Good: The pool that's it I couldn't use my phone the wifi was not working for my phone all thaday dam money I paid like really,I would never go back that's for sure,,,,,,,,,,,,,,
"Hotel,Hotels Motels",Baltimore,Homewood Suites by Hilton Baltimore,15,MD,5,"Bad: Need something horizontal in bathroom. . Good: Great accommodations, central location, great food.",Love Homewood Suites,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,3,Very good stay for what I spent,Great economic stay,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,3,It wasnt the best but its a great price.... beds were comfy pillows were nice.... and they have free breakfast i think its a good hotel if your looking to be somewhere near the parks withot having to pay resort or in park hotel resort prices,Universal orlando,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,5,"We booked this hotel not really knowing what to expect with all the mixed reviews. We were pleasantly surprised. We booked the Jnr Suite with two queen beds and a kitchenette in the middle. Small toiletries items are provided, but you'll need to provide your own dish soap. The room is very large and you don't feel like you are... More","Busy hotel, comfortable room",,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,4,"This hotel less than 2 miles from universal orlando. we have free parking, breakfast and wifi. Value for money.",close to Unversal theme parks,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,5,"The hotel was nicer than I thought .Also a good location to the area I was visiting on my trip.Enjoyed their continental breakfast ,they had lot of variety of foods .",Megacon weekend,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,2,"Our first impression was that the hotel was just run down. Our room had broken furniture, disintegrating drywall and wood, an air conditioner that left a growing shopping wet puddle and beds a pillows that no one would find comfortable. The continental breakfast consisted of slices of bread, waffles, bagels, fruit loops and apples. To bad for you if you are gluten intolerant or just want some protein for breakfast. The free shuttle only picked up twice a day and would leave on our before the scheduled time so you had better be there early. You still might not get on, because it's just a large van and they had to call a second shuttle for you to wait for. The hotel staff could be rude and curt or helpful and curt, it's a roulette. By the end of our stay the maids didn't seem to care. They just threw the covers on no matter what was under them and didn't bother to clean. Since it's just a place to lay down after the amusement parks I guess if serves is purpose.",You get what you pay for,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,2,"bad water pressure in shower, found cockroach in room, breakfast was terrible....",get what you pay for,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,4,"pool good, quiet easy access to hwy's food places.",good value,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,2,Staff was friendly and informative... However... Room was a little dirty. Curtains were severly stained and carpet was filthy. Walked around with socks and within a few steps to the bathroom socks were black. Smelled humid and hallway was dirty.,Friendly staff dirty room,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,3,This hotel has a SERIOUS need to update their beds....worst/loudest bed I have ever slept in!,There's value to booking a name brand hotel :),,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,1,"Second time in a row that we have had an awful experience with the hotel booked through your website. Your website gave the hotel 3.2 stare. I would agree if the scale was out of 100, not 5. One of the two queen beds had the mattress springs bulging through surface. The bathroom was dirty and I killed 3 roaches.",Hotel is awful!,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,5,The chilis down the road is a little wait but the food and service is amazing. Nightlife is a drive but it's nice to park your car at one and walk I drive. The beds are a little hard but still got a good nights sleep.,Time to ourselves,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,5,My stay was very pleasant and jackie and maggie make my stay better.Ty girls!!,pleasant and sweet stay,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,3,"You get what you pay for...while the rate was good (I stayed from Sunday July 10th to Sunday July 17th for 502), some of the people greeted you and some didn't greet you. The outlets in the room barely worked. The mirror behind the bed is a little weird unless your into that type of thing. The continental breakfast was extremely bare, so I ended up eating out, unless you like only bread and waffles then your golden..the pool is extremely small..the location is great because you can walk the strip and everything is around that area but you have to deal with the traffic. All in all for the price it was ok, I am not going to be praising the hotel's name anytime soon..I have stayed in Motel 6 and Red Roof Inn with better service than this hotel...save up for a better hotel",You get what you pay for,,,,,,,,,,,,,,
"Hotel,Hotels",Orlando,Microtel Inn & Suites Orlando (Universal Studios),15,FL,3,The room is to old..,To old,,,,,,,,,,,,,,
"Hotels and motels,Hotel and motel reservations,Resorts,Hotels-Apartment,Hotels,Apartments,Hotel,Motels",Hollywood,Neptune Hollywood Beach Hotel,15,FL,3,"My family I stayed the Neptune hotel. The Neptune hotel was a nice place to stay. It was a spacious room for all of us. And most importantly the hotel is right off the beach! You get to wake up to the ocean :) Yolanda helped us check in, she was very nice and helpful. I'd stay there... More",Nice hotel on the beach,,,,,,,,,,,,,,
"Hotels and motels,Hotel and motel reservations,Resorts,Hotels-Apartment,Hotels,Apartments,Hotel,Motels",Hollywood,Neptune Hollywood Beach Hotel,15,FL,5,"Perfect view! Perfect staff! I reserved a room for my family and I, we had such a nice and relaxing time. The room was like an apartment, it felt like home. The rooms were clean and smelled clean. The pool was clean and the view from my room was amazing.I spent the day at the beach and late afternoon in... More",Great Stay,,,,,,,,,,,,,,
"Hotels and motels,Hotel and motel reservations,Resorts,Hotels-Apartment,Hotels,Apartments,Hotel,Motels",Hollywood,Neptune Hollywood Beach Hotel,15,FL,1,"We had reservation for a month. Day we check in, they tell us they forgot to charge us the holiday rate. They said it was a mistake on their part that the girl was in a hurry to leave the night we made the reservations. We had an email confirmation showing the amount, it still didn't matter. Suddenly instead of... More",Ruined our Weekend,,,,,,,,,,,,,,
"Hotels and motels,Hotel and motel reservations,Resorts,Hotels-Apartment,Hotels,Apartments,Hotel,Motels",Hollywood,Neptune Hollywood Beach Hotel,15,FL,5,"Well for starters I enjoy the Neptune the location is great and the employees are fabulous. Cristine,Adrienne and Yolanda go out of there way to assist you the best way the know possible. Victor,Lana,Nikita and lashandra keeps the place nice and clean. It's needs a little upgrading but the love from the employees make all the negatives about the place... More",A day of sun and fun,,,,,,,,,,,,,,
"Hotels and motels,Hotel and motel reservations,Resorts,Hotels-Apartment,Hotels,Apartments,Hotel,Motels",Hollywood,Neptune Hollywood Beach Hotel,15,FL,5,"Neptune hotel is in perfect location and the best view. You have access to a pool,breakfast,and computer for your needs. The staff had an answer and solution for everything we needed. We would like to visit again!","Great location, very helpful staff.",,,,,,,,,,,,,,
"Hotels and motels,Hotel and motel reservations,Resorts,Hotels-Apartment,Hotels,Apartments,Hotel,Motels",Hollywood,Neptune Hollywood Beach Hotel,15,FL,3,"We were recommended to this hotel by family members, I did not ask to much questions about the place and decided to make a reservation for a couple of days. I must say location is perfect is about a 10 minute walk from the margarita ville resort. You can walk to several restaurants in the area. The jewel of this... More",Amazing View...,,,,,,,,,,,,,,
